Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,Percent_Rucks_Won,Mauls_Won,Total_Mauls,Percent_Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,Percent_Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,Percent_Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
0,2,0,2,0,2,4,50,0.33,0,0,28,139,103,382,0.67,6,17,8,68,73,0.932,0,0,0,12,62,22,0.74,12,0,1,5,1,14,2,0,11,0.875,13,1,0,0,1,16,1,12,10
1,1,0,1,0,2,4,50,0.4,0,0,26,99,88,441,0.33,3,22,15,44,49,0.898,0,0,0,22,112,17,0.87,5,1,0,12,0.833,11,0,2,14,1,10,2,0,0,0,11,0,6,13
2,3,2,3,66.66666667,1,3,33.33333333,0.5,0,0,7,206,159,569,0.6,8,31,15,11,1,0.959,2,2,1,17,107,13,0.89,6,1,3,9,0.857,7,2,1,7,0.778,7,0,0,0,1,22,1,7,7
3,2,2,2,100,2,3,66.66666667,0.8,0,0,20,149,92,308,0.4,2,13,6,78,78,1,2,2,1,12,178,31,0.85,9,3,1,6,0.75,7,1,2,7,0.875,7,0,0,0,0,20,0,12,7
4,2,0,2,0,1,2,50,0.25,0,0,22,143,115,313,0.67,4,9,7,87,92,0.946,0,0,0,13,110,15,0.88,7,3,2,4,0.7,13,0,0,8,1,7,0,0,0,1,13,0,10,11
5,1,0,1,0,3,5,60,0.5,0,0,16,136,108,320,0.33,8,15,13,78,81,0.963,0,0,0,13,135,9,0.94,4,2,3,7,0.667,8,0,0,13,1,11,3,0,0,0,14,1,6,7
6,5,5,5,100,3,3,100,1,0,0,20,170,137,499,0.56,9,16,19,87,90,0.967,6,7,0,15,97,13,0.88,6,1,1,4,0.857,12,1,1,11,0.923,7,0,0,0,1,44,1,7,12
7,1,1,1,100,2,2,100,1,0,0,23,120,100,361,0.44,4,13,10,72,76,0.947,2,3,0,10,117,16,0.88,4,1,1,6,0.8,11,1,1,12,0.917,12,2,0,0,0,13,0,5,7
8,4,3,4,75,2,2,100,0.83,0,0,20,148,95,436,0.41,11,26,9,64,68,0.941,1,2,0,16,160,35,0.82,5,0,1,4,1,11,3,1,8,0.786,10,1,1,0,1,32,3,5,11
9,4,3,4,75,2,2,100,0.83,0,0,17,178,128,398,0.59,13,35,8,10,1,0.964,3,4,0,13,105,26,0.8,4,1,0,5,0.8,8,1,3,11,0.889,11,1,0,0,0,32,3,5,10
10,3,1,3,33.33333333,3,4,75,0.57,0,0,17,86,86,345,0.55,7,10,4,55,58,0.948,9,9,1,17,79,12,0.87,11,0,0,5,1,12,3,1,7,0.8,5,0,0,0,1,26,0,11,14
11,5,5,5,100,2,3,66.66666667,0.88,0,0,14,129,87,494,0.45,8,12,7,54,57,0.947,2,3,0,17,84,10,0.89,5,0,0,11,1,7,1,3,12,0.875,14,2,0,0,0,41,1,5,5
7,1,1,1,100,1,3,33.33333333,0.5,0,0,16,107,92,249,0.33,3,11,4,73,78,0.936,0,0,0,16,68,10,0.87,6,1,1,9,0.857,18,2,0,7,0.9,8,0,0,0,1,10,0,7,9
4,2,1,2,50,3,3,100,0.8,0,0,28,96,75,283,0.67,4,10,3,52,53,0.981,0,0,0,14,83,11,0.88,9,1,1,6,0.9,7,0,2,18,1,9,0,0,0,0,21,1,10,8
11,0,0,0,0,4,6,66.66666667,0.67,0,0,19,125,103,344,0.5,4,14,9,72,81,0.889,5,6,0,16,115,16,0.88,5,0,2,5,1,14,0,0,12,1,12,0,0,0,1,12,0,5,15
2,3,3,3,100,4,4,100,1,0,0,23,118,111,489,0.5,9,16,12,75,80,0.938,4,4,1,15,101,14,0.88,5,2,0,5,0.714,12,0,0,14,1,15,1,0,0,0,33,1,7,12
5,1,1,1,100,2,3,66.66666667,0.75,0,0,24,118,105,290,0.5,3,7,12,75,78,0.962,0,0,0,12,112,10,0.92,3,7,3,2,0.3,5,2,1,13,0.714,12,1,0,0,1,13,0,10,6
0,1,0,1,0,3,5,60,0.5,0,0,22,180,106,376,0.5,0,10,5,80,80,1,0,0,0,16,95,7,0.93,2,3,7,3,0.4,13,1,2,5,0.929,6,1,0,0,0,14,1,5,12
3,6,6,6,100,0,0,0,1,0,0,22,154,133,670,0.56,16,27,13,81,86,0.942,8,9,0,17,90,14,0.87,6,1,2,6,0.857,12,3,1,10,0.8,8,1,0,0,1,42,1,7,10
8,2,1,2,50,0,1,0,0.33,0,0,19,120,90,263,0.44,3,14,8,58,65,0.892,2,5,0,14,133,27,0.83,6,2,1,6,0.75,10,1,3,12,0.909,10,1,0,0,0,12,0,8,8
1,0,0,0,0,5,5,100,1,0,1,29,123,132,372,0.55,3,13,17,94,96,0.979,2,2,1,21,100,20,0.83,5,2,1,9,0.714,14,2,3,9,0.875,5,1,0,0,1,15,0,7,12
6,2,2,2,100,1,1,100,1,0,2,30,112,91,476,0.45,10,20,5,66,72,0.917,5,5,1,14,138,13,0.91,9,1,2,5,0.9,9,3,2,14,0.75,12,2,0,0,0,17,1,10,5
9,5,4,5,80,0,1,0,0.67,0,0,28,222,151,493,0.83,12,24,6,11,1,0.966,0,0,0,23,70,6,0.92,8,1,2,6,0.889,14,4,4,6,0.778,7,1,0,0,1,33,1,9,10
10,1,1,1,100,2,3,66.66666667,0.75,0,0,31,82,74,222,0.17,1,6,2,59,63,0.937,0,0,0,13,146,24,0.86,6,2,1,8,0.75,6,4,4,14,0.6,10,0,0,0,0,13,0,8,7
11,0,0,0,0,3,4,75,0.75,0,0,19,181,145,420,0.54,9,17,13,10,1,0.962,3,3,1,16,98,17,0.85,4,0,0,8,1,7,3,0,15,0.7,12,0,0,0,1,9,0,4,10
9,2,2,2,100,4,5,80,0.86,0,0,24,124,102,368,0.46,8,17,4,68,71,0.958,9,10,0,13,145,17,0.9,8,0,0,4,1,15,0,3,7,1,10,0,0,0,0,26,1,8,12
0,1,1,1,100,1,3,33.33333333,0.5,0,0,26,92,72,459,1,4,19,1,53,57,0.93,0,0,0,17,161,21,0.88,3,0,1,6,1,9,4,1,12,0.692,13,1,0,0,1,10,1,3,13
3,0,0,0,0,3,4,75,0.75,0,0,33,148,138,471,0,4,21,8,11,1,0.957,0,0,0,12,90,19,0.83,6,1,0,3,0.857,12,1,4,9,0.923,13,0,0,0,0,9,0,7,13
1,1,1,1,100,2,4,50,0.6,0,0,30,90,76,242,0.37,5,9,8,50,51,0.98,5,6,0,12,117,23,0.84,5,1,0,7,0.833,13,2,4,12,0.867,10,1,0,0,1,13,0,6,10
2,4,2,4,50,3,3,100,0.71,0,0,25,151,133,569,0.63,12,23,16,86,95,0.905,5,7,0,15,64,9,0.88,7,0,1,5,1,12,4,2,13,0.75,10,0,1,0,0,33,1,7,10
6,9,7,9,77.77777778,1,1,100,0.8,0,0,20,119,104,573,0.49,9,23,12,69,69,1,4,4,1,10,120,11,0.92,7,2,1,9,0.778,6,0,2,6,1,10,1,0,0,1,62,1,9,5
5,1,1,1,100,2,2,100,1,0,0,16,122,114,300,0.51,4,11,14,79,81,0.975,5,5,1,18,107,23,0.82,9,1,2,7,0.9,6,2,0,6,0.75,5,0,0,0,0,13,0,10,10
8,7,4,7,57.14285714,0,1,0,0.5,0,0,14,200,177,772,1,15,28,19,92,95,0.968,0,0,0,12,82,17,0.83,7,1,3,2,0.875,10,0,3,9,1,8,0,0,0,1,43,1,8,12
7,0,0,0,0,0,0,0,0,0,0,9,90,88,289,0,8,17,8,58,65,0.892,0,0,0,17,138,28,0.83,2,3,1,7,0.4,9,3,0,10,0.75,12,1,0,0,0,0,0,5,8
4,5,3,5,60,0,0,0,0.6,0,0,30,133,110,517,0.83,11,15,9,73,74,0.986,0,0,0,16,199,22,0.9,8,1,0,6,0.889,17,2,3,8,0.895,7,0,0,0,1,31,1,9,8
10,1,0,1,0,0,1,0,0,0,1,29,183,166,482,0.17,8,22,15,12,1,0.985,0,0,0,18,132,15,0.9,6,0,1,8,1,8,3,2,17,0.727,8,0,0,0,0,5,0,6,7
5,2,2,2,100,2,3,66.66666667,0.8,0,1,25,64,58,220,0.35,4,10,5,39,41,0.951,8,9,0,10,148,10,0.94,7,1,0,3,0.875,11,4,0,15,0.733,10,2,0,0,1,20,3,8,13
8,2,2,2,100,2,3,66.66666667,0.8,0,0,27,196,120,331,0.65,5,10,9,92,96,0.958,2,3,0,13,59,10,0.86,3,0,1,7,1,15,0,4,11,1,13,1,0,0,0,20,3,3,10
2,5,4,5,80,2,2,100,0.86,0,0,16,151,131,423,0.62,5,17,12,97,10,0.97,0,0,0,17,146,18,0.89,11,0,0,10,1,5,0,3,11,1,10,0,0,0,1,39,1,11,5
0,3,3,3,100,0,0,0,1,0,0,12,162,119,299,0.38,5,18,13,87,92,0.946,0,0,0,17,129,17,0.88,10,0,0,11,1,11,3,0,5,0.786,5,0,0,0,0,21,0,10,10
3,4,4,4,100,3,4,75,0.88,0,0,34,168,111,488,0.67,10,31,3,90,95,0.947,0,0,0,16,90,14,0.87,4,0,2,3,1,15,3,1,11,0.833,9,0,0,0,1,37,1,4,11
11,2,2,2,100,3,4,75,0.83,0,0,35,124,102,353,0.33,6,13,9,65,68,0.956,0,0,0,16,135,30,0.82,3,2,0,4,0.6,11,1,3,15,0.917,11,0,0,0,0,23,0,5,9
4,1,0,1,0,3,4,75,0.6,0,0,21,133,104,314,0.61,5,22,4,91,95,0.958,6,7,0,12,96,10,0.91,7,1,1,3,0.875,20,1,1,11,0.952,9,0,0,0,1,14,0,8,15
6,1,1,1,100,4,4,100,1,0,0,23,88,77,206,0.39,6,10,6,59,62,0.952,4,6,0,15,154,22,0.88,3,1,1,7,0.75,11,1,1,20,0.917,15,1,0,0,0,19,1,4,9
1,4,2,4,50,3,4,75,0.62,0,0,26,155,118,524,0.48,11,13,17,71,74,0.959,1,1,1,12,105,8,0.93,7,0,1,4,1,8,1,1,20,0.889,9,1,0,0,1,33,1,7,8
7,2,1,2,50,1,2,50,0.5,0,0,24,141,108,433,0.52,5,8,8,76,79,0.962,7,7,1,10,94,13,0.88,4,1,0,7,0.8,20,1,1,8,0.952,8,0,0,0,0,15,0,5,9
10,1,1,1,100,1,2,50,0.67,1,0,29,120,126,427,1,3,14,9,95,99,0.96,0,0,0,18,72,15,0.83,10,0,2,4,1,15,1,3,16,0.938,12,1,0,0,1,13,1,10,10
9,0,0,0,0,2,3,66.66666667,0.67,0,1,25,139,87,334,0,4,15,5,55,60,0.917,0,0,0,19,127,14,0.9,4,2,0,10,0.667,16,3,1,15,0.842,10,0,1,0,0,6,0,6,12
7,2,2,2,100,3,4,75,0.83,0,0,12,138,110,326,0.25,5,18,17,71,79,0.899,0,0,0,18,71,14,0.84,9,1,2,8,0.9,13,0,0,9,1,8,0,0,0,1,23,0,10,17
2,6,5,6,83.33333333,0,0,0,0.83,0,0,18,80,77,370,0.75,7,14,13,36,40,0.9,0,0,0,15,120,18,0.87,8,2,1,9,0.8,9,0,0,13,1,17,2,0,0,0,40,1,10,8
0,3,3,3,100,1,1,100,1,0,1,20,124,82,348,0.5,4,17,3,57,60,0.95,0,0,0,15,133,16,0.89,7,0,2,10,1,13,6,1,10,0.684,7,0,0,0,1,24,3,7,10
11,3,3,3,100,1,1,100,1,0,0,27,147,122,340,0.5,6,16,7,93,95,0.979,0,0,0,15,81,17,0.83,10,2,0,7,0.833,10,1,6,13,0.909,10,0,0,0,0,24,3,12,7
3,2,2,2,100,3,3,100,1,0,0,13,155,127,409,0.57,7,16,3,10,1,0.944,6,6,1,12,96,10,0.91,4,2,3,6,0.667,11,1,0,9,0.917,11,0,0,0,1,23,0,6,14
4,3,2,3,66.66666667,5,6,83.33333333,0.78,0,0,24,65,90,308,0.43,1,10,4,70,70,1,3,3,1,8,158,16,0.91,6,3,2,4,0.667,9,0,1,11,1,14,4,0,0,0,34,1,9,11
8,2,2,2,100,4,5,80,0.86,0,1,13,106,113,524,0.54,13,24,12,70,77,0.909,4,4,1,19,94,10,0.9,5,2,1,7,0.714,10,2,1,7,0.833,11,0,0,0,1,26,1,7,11
1,1,1,1,100,2,2,100,1,0,0,22,116,104,279,0.46,6,10,8,65,67,0.97,2,2,1,14,97,24,0.8,7,1,2,5,0.875,7,1,2,10,0.875,11,0,0,0,0,13,0,8,11
9,4,2,4,50,2,3,66.66666667,0.57,0,0,35,147,120,336,1,4,17,5,87,91,0.956,0,0,0,14,102,15,0.87,4,0,4,7,1,17,1,2,8,0.944,5,0,0,0,1,30,1,4,13
5,0,0,0,0,0,1,0,0,0,0,32,92,84,168,0,3,15,5,65,69,0.942,0,0,0,11,139,17,0.89,7,4,0,4,0.636,8,2,1,17,0.8,13,1,0,0,0,0,0,11,5
10,1,0,1,0,3,5,60,0.5,0,0,25,76,78,327,0.48,1,10,5,54,59,0.915,6,7,0,10,93,10,0.9,6,2,2,4,0.75,11,1,2,11,0.917,13,1,0,0,1,14,0,8,10
6,0,0,0,0,5,9,55.55555556,0.56,0,0,35,82,86,326,0.52,2,10,2,70,71,0.986,4,5,0,8,72,10,0.88,4,2,2,6,0.667,11,2,1,11,0.846,10,0,0,0,0,15,1,6,13
7,0,0,0,0,2,3,66.66666667,0.67,0,0,36,86,73,351,0,3,6,7,50,52,0.962,0,0,0,10,123,32,0.79,1,1,1,6,0.5,11,4,1,15,0.733,8,1,0,0,1,6,0,2,8
0,0,0,0,0,3,5,60,0.6,0,0,37,178,120,399,0,6,32,6,10,1,0.972,0,0,0,12,59,6,0.91,6,1,1,1,0.857,15,1,4,11,0.938,8,1,0,0,0,9,1,7,8
5,2,1,2,50,4,4,100,0.83,0,0,27,102,92,320,0.46,11,8,8,65,68,0.956,6,7,0,16,108,16,0.87,3,2,2,7,0.6,10,2,3,12,0.833,11,1,0,0,1,24,1,5,11
1,1,1,1,100,1,3,33.33333333,0.5,0,0,25,145,104,327,0.54,4,16,9,76,84,0.905,3,7,0,15,85,8,0.91,7,2,2,3,0.778,12,3,2,10,0.8,11,1,0,0,0,10,0,9,11
4,1,0,1,0,4,6,66.66666667,0.57,0,0,27,111,116,343,0.58,4,13,6,89,92,0.967,5,6,0,14,81,12,0.87,10,1,3,7,0.909,9,1,4,10,0.9,7,0,0,0,1,17,1,11,11
8,0,0,0,0,1,3,33.33333333,0.33,1,0,18,97,77,310,0.42,4,12,8,57,63,0.905,1,2,0,17,130,13,0.91,7,3,1,10,0.7,10,4,1,9,0.714,11,0,0,0,0,6,0,10,7
6,2,2,2,100,4,4,100,1,0,0,29,129,106,520,0.48,6,16,7,72,73,0.986,7,7,1,13,105,9,0.92,5,1,2,5,0.833,18,4,2,14,0.818,9,1,0,0,1,26,1,6,13
11,2,1,2,50,1,1,100,0.67,0,0,35,129,114,379,0.52,2,9,12,79,82,0.963,2,2,1,6,107,16,0.87,5,2,1,5,0.714,14,2,4,18,0.875,13,1,0,0,0,15,0,7,9
9,2,2,2,100,5,6,83.33333333,0.88,0,1,24,145,101,408,0.49,8,17,8,77,79,0.975,6,6,1,12,128,20,0.86,7,0,2,4,1,8,0,0,8,1,7,0,0,0,1,29,1,7,12
2,0,0,0,0,3,3,100,1,0,0,17,151,112,389,0.51,4,20,18,78,84,0.929,6,7,0,17,98,17,0.85,4,2,0,7,0.667,8,0,0,8,1,12,1,0,0,0,9,0,6,7
10,0,0,0,0,1,1,100,1,0,0,26,88,85,342,0,3,14,10,64,66,0.97,0,0,0,11,146,19,0.88,4,2,0,10,0.667,8,1,2,15,0.889,14,1,0,0,1,3,0,6,5
3,2,2,2,100,2,3,66.66666667,0.8,0,0,23,183,133,395,1,3,19,5,10,1,0.973,0,0,0,16,92,14,0.87,10,0,2,4,1,15,2,1,8,0.882,5,0,0,0,0,20,1,10,14
11,2,1,2,50,4,5,80,0.71,0,2,19,163,126,420,0.54,4,24,9,10,1,0.953,5,7,0,11,124,12,0.91,7,1,1,3,0.875,7,1,1,10,0.875,11,0,0,0,1,24,0,8,10
4,1,1,1,100,7,7,100,1,0,0,26,101,100,306,0.46,2,12,11,82,84,0.976,5,5,1,11,153,24,0.86,3,1,1,7,0.75,10,1,1,7,0.909,10,0,0,0,0,28,1,4,11
2,1,0,1,0,4,6,66.66666667,0.57,0,0,25,117,105,373,1,9,19,13,71,75,0.947,0,0,0,21,86,8,0.91,5,0,3,5,1,15,1,0,12,0.938,5,0,0,0,1,17,1,5,15
7,0,0,0,0,3,4,75,0.75,0,0,33,95,78,231,0,3,8,10,54,58,0.931,0,0,0,9,125,19,0.87,5,3,0,5,0.625,12,0,1,15,1,15,1,1,0,0,9,0,8,5
3,5,4,5,80,0,0,0,0.8,0,0,31,150,123,413,0.83,8,12,12,90,90,1,0,0,0,17,143,18,0.89,3,0,2,7,1,8,3,1,14,0.727,8,0,0,0,1,33,1,3,6
5,1,0,1,0,1,3,33.33333333,0.25,0,0,29,133,131,288,0.17,2,18,9,10,1,0.946,0,0,0,13,115,12,0.91,7,2,0,3,0.778,14,1,3,8,0.933,6,0,0,0,0,8,0,9,8
6,2,2,2,100,4,6,66.66666667,0.75,0,0,32,124,103,467,0.41,11,15,8,71,75,0.947,4,4,1,11,163,15,0.92,3,2,0,2,0.6,9,2,3,10,0.818,10,1,0,0,1,26,1,5,12
0,1,0,1,0,2,5,40,0.33,0,0,23,160,136,492,0.59,1,15,9,10,1,0.915,2,2,1,10,105,15,0.88,2,0,2,3,1,10,3,2,9,0.769,12,0,0,0,0,11,0,2,10
8,1,1,1,100,7,8,87.5,0.89,0,0,32,42,57,213,0.5,5,10,2,40,42,0.952,0,0,0,17,85,11,0.89,5,3,4,5,0.625,12,3,4,12,0.8,9,1,0,0,1,28,1,8,13
10,1,1,1,100,2,3,66.66666667,0.75,0,2,25,80,84,200,0.5,1,11,4,65,68,0.956,0,0,0,22,53,10,0.84,5,4,3,5,0.556,12,4,3,12,0.75,13,1,0,0,0,13,0,9,9
9,3,1,3,33.33333333,2,2,100,0.6,0,0,42,164,145,541,0.58,9,31,10,11,1,0.982,4,5,0,20,115,9,0.93,7,1,2,5,0.875,11,4,3,9,0.733,5,0,0,0,1,23,1,8,10
1,0,0,0,0,2,2,100,1,0,0,29,123,115,209,0.42,1,9,10,94,99,0.949,2,2,1,15,135,31,0.81,5,2,1,7,0.714,9,3,4,11,0.75,10,0,0,0,0,6,0,7,5
7,4,2,4,50,0,2,0,0.33,0,0,27,170,105,333,0.56,5,15,5,75,77,0.974,10,1,1,12,95,21,0.82,4,0,0,6,1,17,1,2,7,0.944,5,0,0,0,1,24,3,4,11
3,4,2,4,50,0,0,0,0.5,0,1,27,125,109,556,0.44,12,21,16,69,73,0.945,1,1,1,11,116,15,0.89,6,0,0,4,1,7,2,1,17,0.778,11,0,0,0,0,24,3,6,5
0,5,3,5,60,4,6,66.66666667,0.64,0,0,22,86,71,475,1,8,16,6,43,44,0.977,0,0,0,17,94,7,0.93,9,1,5,2,0.9,9,6,2,11,0.6,11,0,0,0,1,43,1,10,17
10,0,0,0,0,1,2,50,0.5,0,0,14,79,78,195,0,3,7,5,63,67,0.94,0,0,0,17,72,16,0.82,2,5,1,9,0.286,11,2,6,9,0.846,17,3,0,0,0,3,0,7,11
5,3,2,3,66.66666667,3,4,75,0.71,0,0,23,90,99,395,0.44,7,19,10,64,71,0.901,6,7,0,12,152,19,0.89,3,0,1,5,1,13,1,0,16,0.929,14,2,0,0,1,28,1,3,12
11,1,1,1,100,2,3,66.66666667,0.75,0,0,23,154,145,401,0.56,13,19,14,90,93,0.968,5,6,0,15,103,19,0.84,5,1,0,3,0.833,16,0,1,13,1,12,3,0,0,0,13,0,6,14
1,0,0,0,0,4,5,80,0.8,0,0,30,119,95,317,0,1,8,10,79,79,1,0,0,0,11,146,22,0.87,3,2,0,6,0.6,11,1,2,12,0.917,9,0,0,0,1,12,0,5,9
4,5,5,5,100,1,1,100,1,0,0,33,110,109,451,1,5,22,4,86,89,0.966,0,0,0,16,104,8,0.93,6,0,2,3,1,12,2,1,11,0.857,9,0,0,0,0,38,1,6,9
8,1,1,1,100,4,4,100,1,0,0,30,137,134,489,0.53,10,16,8,96,98,0.98,1,2,0,20,101,14,0.88,5,0,3,7,1,8,0,2,11,1,9,0,0,0,1,19,1,5,9
2,0,0,0,0,3,3,100,1,0,0,37,116,111,365,0.47,3,14,7,75,80,0.938,2,2,1,11,134,16,0.89,7,3,0,5,0.7,11,2,0,8,0.846,9,0,0,0,0,9,0,10,9
9,3,2,3,66.66666667,2,2,100,0.8,0,0,39,96,100,277,0.55,1,12,5,71,74,0.959,6,7,0,9,87,10,0.9,8,2,2,2,0.8,12,2,7,12,0.857,12,0,0,0,1,25,1,10,9
6,1,1,1,100,3,3,100,1,0,0,35,84,83,238,0.45,1,10,1,65,66,0.985,2,2,1,13,102,12,0.89,2,2,2,8,0.5,12,7,2,12,0.632,9,0,0,0,0,16,0,4,12
11,5,4,5,80,1,1,100,0.83,0,0,21,154,135,492,0.56,9,24,19,10,1,0.962,6,6,1,9,109,29,0.79,6,0,0,3,1,12,1,1,13,0.923,12,1,0,0,1,36,1,6,7
7,3,2,3,66.66666667,2,2,100,0.8,0,0,16,155,113,498,0.44,7,29,11,77,80,0.962,5,7,0,15,133,24,0.85,3,0,0,6,1,13,1,1,12,0.929,7,1,0,0,0,25,0,3,12
0,1,0,1,0,3,4,75,0.6,0,1,30,125,112,391,0.53,1,17,7,86,89,0.966,2,2,1,20,98,14,0.88,8,0,3,5,1,7,1,2,9,0.875,5,0,0,0,1,14,1,8,11
8,1,0,1,0,1,2,50,0.33,0,1,30,117,97,385,0.47,7,14,6,67,74,0.905,3,4,0,13,126,17,0.88,5,3,0,8,0.625,9,2,1,7,0.818,11,0,0,0,0,8,0,8,5
2,1,1,1,100,4,4,100,1,0,0,24,116,104,216,0.53,2,15,13,83,85,0.976,5,6,0,13,91,12,0.88,7,2,2,8,0.778,11,2,1,7,0.846,8,0,0,0,1,19,1,9,14
1,0,0,0,0,5,5,100,1,0,0,22,127,97,264,0.47,5,12,9,73,76,0.961,4,4,1,13,108,15,0.88,8,2,2,7,0.8,7,1,2,11,0.875,14,1,0,0,0,15,0,10,8
3,0,0,0,0,6,6,100,1,0,0,46,106,109,415,0.47,5,15,6,76,79,0.962,2,2,1,13,143,17,0.89,7,0,0,4,1,12,1,2,14,0.923,7,0,0,0,1,18,1,7,14
6,0,0,0,0,4,4,100,1,0,1,42,160,126,363,0.53,5,17,9,98,10,0.951,3,6,0,13,113,15,0.88,4,0,0,7,1,14,2,1,12,0.875,14,0,0,0,0,12,0,4,7
4,2,1,2,50,3,5,60,0.57,0,1,24,122,123,443,0.67,10,24,2,10,1,0.98,0,0,0,10,130,20,0.87,2,1,2,3,0.667,10,4,1,13,0.714,10,1,0,0,1,21,1,3,12
9,1,0,1,0,5,5,100,0.83,0,0,30,151,120,349,0.33,3,20,4,99,10,0.971,0,0,0,8,138,24,0.85,3,2,1,2,0.6,13,1,4,10,0.929,12,0,0,0,0,20,0,5,10
10,2,1,2,50,2,4,50,0.5,0,0,23,97,84,349,0.67,9,11,9,57,59,0.966,0,0,0,13,106,10,0.91,4,2,2,4,0.667,9,0,3,13,1,7,3,0,0,1,18,1,6,12
5,1,1,1,100,1,2,50,0.67,0,0,17,117,100,221,0.33,7,10,10,82,82,1,0,0,0,10,86,11,0.89,4,2,2,4,0.667,13,3,0,9,0.812,12,1,0,0,0,10,0,6,7
11,2,1,2,50,3,4,75,0.67,0,0,30,119,123,387,0.48,7,11,10,80,84,0.952,5,7,0,9,123,27,0.82,10,2,1,3,0.833,7,1,4,12,0.875,13,2,0,0,1,21,1,12,6
8,0,0,0,0,3,3,100,1,0,0,18,176,136,461,0.52,7,27,11,93,96,0.969,0,0,0,23,113,11,0.91,3,1,2,10,0.75,12,4,1,7,0.75,6,1,0,0,0,9,0,4,13
5,6,6,6,100,2,3,66.66666667,0.89,0,0,23,138,122,507,1,9,20,11,87,88,0.989,0,0,0,14,98,6,0.94,6,0,2,2,1,11,3,3,12,0.786,3,1,0,0,1,48,1,6,12
7,0,0,0,0,0,0,0,0,0,0,15,126,96,252,0,1,6,9,71,74,0.959,0,0,0,12,113,20,0.85,2,2,0,6,0.5,12,3,3,11,0.8,12,1,1,0,0,0,0,4,3
2,2,1,2,50,3,5,60,0.57,0,0,18,129,122,352,0.47,4,21,17,81,84,0.964,2,2,1,17,138,9,0.94,5,1,1,10,0.833,8,3,1,7,0.727,8,0,0,0,1,21,1,6,10
4,2,1,2,50,2,4,50,0.5,0,0,25,116,106,264,0.53,2,9,3,86,88,0.977,0,0,0,8,149,21,0.88,10,1,1,5,0.909,7,1,3,8,0.875,10,1,0,0,0,18,0,11,8
3,2,1,2,50,3,3,100,0.8,0,0,16,133,93,252,0.67,2,19,1,82,86,0.953,0,0,0,12,145,12,0.92,3,1,1,3,0.75,12,0,0,16,1,11,2,0,0,1,21,1,4,10
0,1,0,1,0,2,3,66.66666667,0.5,0,0,11,161,120,301,0.33,4,12,3,10,1,0.964,0,0,0,17,112,19,0.85,3,1,1,3,0.75,16,0,0,12,1,10,1,0,0,0,11,0,4,11
1,3,2,3,66.66666667,2,4,50,0.57,0,0,24,107,91,454,0.52,10,12,7,66,67,0.985,3,3,1,14,88,8,0.92,6,2,3,9,0.75,7,2,5,12,0.778,10,0,0,0,1,25,1,8,7
10,1,0,1,0,2,3,66.66666667,0.5,0,0,22,77,78,269,0.48,5,8,5,57,57,1,9,9,1,15,88,12,0.88,9,3,2,6,0.75,12,5,2,7,0.706,7,2,0,0,0,11,0,12,10
6,4,4,4,100,1,1,100,1,0,0,35,162,145,550,0.53,12,21,17,77,81,0.951,6,7,0,17,79,10,0.89,5,1,0,8,0.833,8,1,1,14,0.889,12,0,0,0,1,31,1,6,6
9,2,2,2,100,2,2,100,1,0,0,36,141,129,416,0.47,6,10,15,62,64,0.969,6,6,1,18,102,21,0.83,8,0,1,5,1,14,1,1,8,0.933,6,0,0,0,0,20,0,8,12
